ano,territorio_tipo,territorio_nome,uf,regiao,origem_filme,publico,renda_brl_nominal,lugares_oferecidos,fonte_documento,confiabilidade,indicador,valor,unidade_original,mes,mes_nome
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,19491000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,19491000.0,mil_lugares,2.0,FEVEREIRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,20278000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,20278000.0,mil_lugares,2.0,FEVEREIRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,23014000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,23014000.0,mil_lugares,2.0,FEVEREIRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,23770000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,23770000.0,mil_lugares,2.0,FEVEREIRO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,,23654000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,23654000.0,mil_lugares,2.0,FEVEREIRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,19436000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,19436000.0,mil_lugares,3.0,MARÇO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,19932000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,19932000.0,mil_lugares,3.0,MARÇO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,23719000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,23719000.0,mil_lugares,3.0,MARÇO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,25024000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,25024000.0,mil_lugares,3.0,MARÇO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,,24189000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,24189000.0,mil_lugares,3.0,MARÇO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,24895000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,24895000.0,mil_lugares,4.0,ABRIL
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,23984000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,23984000.0,mil_lugares,4.0,ABRIL
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,25484000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,25484000.0,mil_lugares,4.0,ABRIL
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,23604000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,23604000.0,mil_lugares,4.0,ABRIL
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,,26035000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,26035000.0,mil_lugares,4.0,ABRIL
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,2270000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,2270000.0,mil_lugares,5.0,MAIO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,21090000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,21090000.0,mil_lugares,5.0,MAIO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,24717000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,24717000.0,mil_lugares,5.0,MAIO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,24274000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,24274000.0,mil_lugares,5.0,MAIO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,22281000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,22281000.0,mil_lugares,6.0,JUNHO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,18082000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,18082000.0,mil_lugares,6.0,JUNHO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,24263000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,24263000.0,mil_lugares,6.0,JUNHO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,22468000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,22468000.0,mil_lugares,6.0,JUNHO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,23323000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,23323000.0,mil_lugares,7.0,JULHO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,18931000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,18931000.0,mil_lugares,7.0,JULHO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,22669000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,22669000.0,mil_lugares,7.0,JULHO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,23204000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,23204000.0,mil_lugares,7.0,JULHO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,24487000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,24487000.0,mil_lugares,8.0,AGOSTO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,21252000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,21252000.0,mil_lugares,8.0,AGOSTO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,25791000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,25791000.0,mil_lugares,8.0,AGOSTO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,24866000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,24866000.0,mil_lugares,8.0,AGOSTO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,22964000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,22964000.0,mil_lugares,9.0,SETEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,21445000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,21445000.0,mil_lugares,9.0,SETEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,26334000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,26334000.0,mil_lugares,9.0,SETEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,24520000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,24520000.0,mil_lugares,9.0,SETEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,22026000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,22026000.0,mil_lugares,10.0,OUTUBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,23231000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,23231000.0,mil_lugares,10.0,OUTUBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,27000000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,27000000.0,mil_lugares,10.0,OUTUBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,26865000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,26865000.0,mil_lugares,10.0,OUTUBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,21861000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,21861000.0,mil_lugares,11.0,NOVEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,24237000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,24237000.0,mil_lugares,11.0,NOVEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,26824000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,26824000.0,mil_lugares,11.0,NOVEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,25487000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,25487000.0,mil_lugares,11.0,NOVEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,20851000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,20851000.0,mil_lugares,12.0,DEZEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,25039000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,25039000.0,mil_lugares,12.0,DEZEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,27484000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,27484000.0,mil_lugares,12.0,DEZEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,25301000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,25301000.0,mil_lugares,12.0,DEZEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,245797000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,245797000.0,mil_lugares,,
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,258815000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,258815000.0,mil_lugares,,
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,302597000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,302597000.0,mil_lugares,,
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,295406000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,295406000.0,mil_lugares,,
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,,100441000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,100441000.0,mil_lugares,,
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,24801000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,24801000.0,mil_lugares,1.0,JANEIRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,21598000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,21598000.0,mil_lugares,1.0,JANEIRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,19658000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,19658000.0,mil_lugares,1.0,JANEIRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,19097000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,19097000.0,mil_lugares,1.0,JANEIRO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,,20786000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,20786000.0,mil_lugares,1.0,JANEIRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,19555000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,19555000.0,mil_lugares,2.0,FEVEREIRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,18914000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,18914000.0,mil_lugares,2.0,FEVEREIRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,16579000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,16579000.0,mil_lugares,2.0,FEVEREIRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,16322000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,16322000.0,mil_lugares,2.0,FEVEREIRO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,,16401000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,16401000.0,mil_lugares,2.0,FEVEREIRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,21448000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,21448000.0,mil_lugares,3.0,MARÇO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,17266000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17266000.0,mil_lugares,3.0,MARÇO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,16997000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,16997000.0,mil_lugares,3.0,MARÇO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,17701000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17701000.0,mil_lugares,3.0,MARÇO
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,,16506000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,16506000.0,mil_lugares,3.0,MARÇO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,24053000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,24053000.0,mil_lugares,4.0,ABRIL
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,20925000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,20925000.0,mil_lugares,4.0,ABRIL
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,17830000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17830000.0,mil_lugares,4.0,ABRIL
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,17149000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17149000.0,mil_lugares,4.0,ABRIL
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,,17233000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17233000.0,mil_lugares,4.0,ABRIL
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,21781000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,21781000.0,mil_lugares,5.0,MAIO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,18745000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,18745000.0,mil_lugares,5.0,MAIO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,17269000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17269000.0,mil_lugares,5.0,MAIO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,17523000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17523000.0,mil_lugares,5.0,MAIO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,21013000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,21013000.0,mil_lugares,6.0,JUNHO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,17251000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17251000.0,mil_lugares,6.0,JUNHO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,16472000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,16472000.0,mil_lugares,6.0,JUNHO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,15843000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,15843000.0,mil_lugares,6.0,JUNHO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,23207000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,23207000.0,mil_lugares,7.0,JULHO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,18619000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,18619000.0,mil_lugares,7.0,JULHO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,16831000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,16831000.0,mil_lugares,7.0,JULHO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,17388000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17388000.0,mil_lugares,7.0,JULHO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,21904000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,21904000.0,mil_lugares,8.0,AGOSTO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,17700000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17700000.0,mil_lugares,8.0,AGOSTO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,17018000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17018000.0,mil_lugares,8.0,AGOSTO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,17145000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17145000.0,mil_lugares,8.0,AGOSTO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,20899000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,20899000.0,mil_lugares,9.0,SETEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,16877000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,16877000.0,mil_lugares,9.0,SETEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,17205000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17205000.0,mil_lugares,9.0,SETEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,17379000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17379000.0,mil_lugares,9.0,SETEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,21912000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,21912000.0,mil_lugares,10.0,OUTUBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,18964000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,18964000.0,mil_lugares,10.0,OUTUBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,17780000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17780000.0,mil_lugares,10.0,OUTUBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,18514000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,18514000.0,mil_lugares,10.0,OUTUBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,20323000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,20323000.0,mil_lugares,11.0,NOVEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,17840000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,17840000.0,mil_lugares,11.0,NOVEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,18113000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,18113000.0,mil_lugares,11.0,NOVEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,18483000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,18483000.0,mil_lugares,11.0,NOVEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,19650000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,19650000.0,mil_lugares,12.0,DEZEMBRO
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,18408000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,18408000.0,mil_lugares,12.0,DEZEMBRO
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,18209000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,18209000.0,mil_lugares,12.0,DEZEMBRO
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,18023000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,18023000.0,mil_lugares,12.0,DEZEMBRO
1983,brasil,Brasil,,,nacionais_e_estrangeiros,,,260546000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,260546000.0,mil_lugares,,
1984,brasil,Brasil,,,nacionais_e_estrangeiros,,,223107000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,223107000.0,mil_lugares,,
1985,brasil,Brasil,,,nacionais_e_estrangeiros,,,209961000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,209961000.0,mil_lugares,,
1986,brasil,Brasil,,,nacionais_e_estrangeiros,,,210567000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,210567000.0,mil_lugares,,
1987,brasil,Brasil,,,nacionais_e_estrangeiros,,,70926000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-no-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,70926000.0,mil_lugares,,
1982,regiao,Norte,,Norte,nacionais_e_estrangeiros,,,23591000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-por-regiao-do-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,23591000.0,mil_lugares,,
1983,regiao,Norte,,Norte,nacionais_e_estrangeiros,,,24690000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-por-regiao-do-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,24690000.0,mil_lugares,,
1984,regiao,Norte,,Norte,nacionais_e_estrangeiros,,,19771000.0,lugares-oferecidos-para-filmes-nacionais-e-estrangeiros-por-regiao-do-brasil-embrafilme.pdf,oficial_compilado,lugares_oferecidos,19771000.0,mil_lugares,,
