Valores Captados por Projeto Incentivado - Em Reais (R$) - 2002 a Julho de 2020;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ano de Captação;Salic;Nome do Projeto;CNPJ do Proponente;Proponente;UF;Tipo ou segmento;Gênero;"Lei 8.313/91
(Lei Rouanet)";"Art. 1º 
Lei 8.685/93";"Art. 1º A
Lei 8.685/93";"Art. 3º 
Lei 8.685/93*";"Art. 3º A
Lei 8.685/93*";"Art. 39 
MP 2228-1/01*";Funcines;Total Captado no Ano
2004;11914;Person;60.636.537/0001-74;LAUPER FILMS LTDA ME;SP;Produção Cinematográfica;Documentário;0;21.664,00;0;0;0;0;0;21.664,00
2004;30168;Pode Crer!;02.020.661/0001-04;CONSPIRAÇÃO FILMES S/A;RJ;Produção Cinematográfica;Ficção;0;180.000,00;0;0;0;0;0;180.000,00
2004;30009;PRO DIA NASCER FELIZ;29.269.719/0001-04;TAMBELLINI FILMES E PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Produção Cinematográfica;Documentário;300.000,00;200.000,00;0;0;0;0;0;500.000,00
2004;40157;PROCISSÃO DAS ALMAS;22.331.409/0001-23;QUIMERA FILMES LTDA;MG;Produção Cinematográfica;Ficção;0;100.000,00;0;0;0;0;0;100.000,00
2004;362;Procuradas;00.985.204/0001-29;JOSE MIGUEL ELISEO CACERES ME;SC;Produção Cinematográfica;Ficção;44.000,00;0;0;150.000,00;0;0;0;194.000,00
2004;30351;Programa Alternativo II;03.419.940/0001-08;TV ALTERNATIVA CINEMA E VÍDEO PRODUÇÕES LTDA;DF;Produção Televisiva;Programa TV;22.000,00;0;0;0;0;0;0;22.000,00
2004;11959;Projeto Veredas;00.003.981/0168-07;Otávio Muniz da Silva Filho;MG;Produção Televisiva;Documentário;170.000,00;0;0;0;0;0;0;170.000,00
2004;40031;QUALQUER GATO (ex- Qualquer Gato Vira-Lata Tem Uma Vida Sexual Mais Sadia Que a Nossa);96.274.915/0002-45;TIETÊ PRODUÇÕES CINEMATOGRÁFICAS LTDA.;RJ;Produção Cinematográfica;Ficção;0;400.000,00;0;0;0;0;0;400.000,00
2004;353;Quando o Computador Sobe o Morro;73.619.637/0001-34;FILMES DO EQUADOR LTDA.;RJ;Produção Cinematográfica;Documentário;50.000,00;0;0;0;0;0;0;50.000,00
2004;11974;Quanto Vale ou é por Quilo ? (Ex Maravilhas da Escravatura );68.160.241/0001-31;AGRAVO PRODUÇÕES CINEMATOGRÁFICAS S/C LTDA;SP;Produção Cinematográfica;Ficção;260.000,00;250.000,00;0;0;0;0;0;510.000,00
2004;13640;Quase Dois Irmãos;73.947.392/0001-74;TAIGA FILMES E VIDEO EIRELI;RJ;Produção Cinematográfica;Ficção;0;110.000,00;0;0;0;0;0;110.000,00
2004;24295;Querô, Uma Reportagem Maldita;01.378.559/0001-12;GULLANE ENTRETENIMENTO S.A.;SP;Produção Cinematográfica;Ficção;0;832.000,00;0;0;0;0;0;832.000,00
2004;30260;QUIXOTE NAS TREVAS;04.876.666/0001-69;BOSSA PRODUÇÕES LTDA;RJ;Produção Cinematográfica;Documentário;0;860;0;0;0;0;0;860
2004;40135;RALLY DOS SERTÕES 2004 - DIÁRIO DE BORDO;02.947.857/0001-49;RADAR CINEMA E TELEVISÃO LTDA;SP;Produção Televisiva;Documentário;0;0;0;0;0;219.545,89;0;219.545,89
2004;30238;Reidy, A Construção da Utopia (Ex - Affonso Eduardo Reidy, saudades do futuro);29.415.130/0001-77;NOVA ERA PRODUÇÕES DE ARTE LTDA.;RJ;Produção Cinematográfica;Documentário;0;50.000,00;0;0;0;0;0;50.000,00
2004;30201;REMISSÃO;05.025.079/0001-29;PLATEAU SERVIÇOS E PRODUTOS CULTURAIS LTDA;RJ;Produção Cinematográfica;Ficção;0;400.000,00;0;0;0;0;0;400.000,00
2004;40125;RIO NA TELA;66.318.130/0001-85;LIBERDADE PRODUÇÕES LTDA;MG;Infra-estrutura Técnica Audiovisual;Festival;0;450.000,00;0;0;0;0;0;450.000,00
2004;24266;Rosas da Ilusão;02.076.349/0001-32;FR PRODUÇÕES LTDA.;SP;Produção Cinematográfica;Ficção;0;323.000,00;0;0;0;0;0;323.000,00
2004;12074;Sal da terra (O);79.052.494/0001-08;CAMARADA FILMES LTDA - ME.;PR;Produção Cinematográfica;Ficção;0;84.400,00;0;0;0;0;0;84.400,00
2004;24017;SAL DE PRATA ( Ex Roteiros Encontrados num Computador);94.625.829/0001-23;CASA DE CINEMA DE PORTO ALEGRE LTDA.;RS;Produção Cinematográfica;Ficção;0;36.060,00;0;0;0;0;0;36.060,00
2004;23524;SARCÓFAGO MACABRO (O);31.205.560/0001-06;TOPAZIO FILMES LTDA;RJ;Produção Televisiva;Ficção;19.500,00;0;0;0;0;0;0;19.500,00
2004;40156;SEGURANÇA NACIONAL;01.349.050/0001-41;INFLUÊNCIA FILMES LTDA. ME;SC;Produção Cinematográfica;Ficção;0;7.500,00;0;0;0;0;0;7.500,00
2004;30193;SEM CONTROLE (EX - A JUSTIÇA DOS HOMENS);01.473.536/0001-97;ANANÃ PRODUÇÕES, EVENTOS E ASSESSORIA DE MARKETING LTDA;RJ;Produção Cinematográfica;Ficção;320.000,00;0;0;0;0;0;0;320.000,00
2004;23647;Serras da Desordem;68.255.884/0001-69;EXTREMA PRODUÇÃO ARTÍSTICA LTDA (BAIXADA);SP;Produção Cinematográfica;Ficção;50.000,00;0;0;0;0;0;0;50.000,00
2004;23931;Sexo, Amor e Traição (Ex: Sexo, Pudor e Lágrimas);02.863.008/0001-07;TOTAL ENTERTAINMENT LTDA;RJ;Produção Cinematográfica;Ficção;0;50.000,00;0;0;0;0;0;50.000,00
2004;30098;SIRI-ARÁ;04.614.433/0001-98;ILUMINURA CINEMA E MULTIMIDIA EIRELI ­ ME;CE;Produção Cinematográfica;Ficção;0;400.000,00;0;0;0;0;0;400.000,00
2004;30370;SOBREVIVENTES - OS FILHOS DA GUERRA DOS CANUDOS;01.254.746/0001-94;CANAL IMAGINARIO COMUNICAÇÃO LTDA;RJ;Produção Cinematográfica;Documentário;29.998,81;0;0;0;0;0;0;29.998,81
2004;24019;Sol Caminhando Contra o Vento (O);28.247.971/0001-50;VEMVER BRASIL - PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Produção Cinematográfica;Documentário;280.000,00;200.000,00;0;0;0;0;0;480.000,00
2004;30267;SOLO DIOS SABE;66.876.707/0001-74;DEZENOVE SOM E IMAGENS PRODUÇÕES LTDA - EPP;SP;Produção Cinematográfica;Ficção;600.000,00;0;0;2.100.000,00;0;0;0;2.700.000,00
2004;24031;Som da Rua;31.337.942/0001-93;TV ZERO PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Produção Televisiva;Documentário;120.000,00;0;0;0;0;0;0;120.000,00
2004;24109;Sonhos e Desejos (Ex - O Balé da Utopia);73.619.637/0001-34;FILMES DO EQUADOR LTDA.;RJ;Produção Cinematográfica;Ficção;0;250.000,00;0;0;0;0;0;250.000,00
2004;14528;Sérgio Buarque de Hollanda - Raízes do Brasil;42.164.699/0001-75;REGINA FILMES LTDA;RJ;Produção Cinematográfica;Documentário;237.070,64;0;0;0;0;0;0;237.070,64
2004;13660;Tainá 2 - Aventura Continua (A);96.274.915/0001-64;TIETÊ PRODUÇÕES CINEMATOGRÁFICAS LTDA;SP;Produção Cinematográfica;Ficção;550.000,00;0;0;300.000,00;0;0;0;850.000,00
2004;30307;TARTARUGAS MARINHAS: SOBREVIVENTES EM EXTINÇÃO.;01.613.170/0001-04;CANAL AZUL PRODUÇÕES CULTURAIS LTDA;SP;Produção Televisiva;Documentário;0;0;0;0;0;375.000,00;0;375.000,00
2004;402;Taça do Mundo é Nossa Casseta & Planteta O Filme (A);02.020.661/0001-04;CONSPIRAÇÃO FILMES S/A;RJ;Produção Cinematográfica;Ficção;0;112.500,00;0;0;0;0;0;112.500,00
2004;452;Timor Lorosae;29.528.452/0001-22;NHOCK NYAKNYAKNYAK PRODUÇÕES ARTÍSTICAS LTDA - ME;RJ;Produção Cinematográfica;Documentário;100.000,00;0;0;0;0;0;0;100.000,00
2004;30367;TO 255 - ESTRADA DAS VIDAS;62.446.224/0001-89;IN BRASIL PRODUÇÃO CULTURAL LTDA.;SP;Produção Cinematográfica;Documentário;29.911,05;0;0;0;0;0;0;29.911,05
2004;24159;Treze Cadeiras (As);49.922.966/0001-75;FAUZI A MANSUR CINEMATOGRÁFICA;SP;Produção Cinematográfica;Ficção;0;399.000,00;0;0;0;0;0;399.000,00
2004;23823;Um Craque Chamado Divino;00.563.081/0001-38;ADALBERTO PENNA PRODUCOES CINEMATOGRAFICAS - ME;SC;Produção Cinematográfica;Documentário;608.000,00;0;0;0;0;0;0;608.000,00
2004;24176;Um Homem Qualquer;04.610.548/0001-04;ENCRUZILHADA FILMES LTDA;SP;Produção Cinematográfica;Ficção;0;315.000,00;0;0;0;0;0;315.000,00
2004;23996;Um Show de Verão ( ex - Sonho de Verão 3);00.291.470/0001-51;DILER & ASSOCIADOS LTDA;RJ;Produção Cinematográfica;Ficção;0;599.769,00;0;50.000,00;0;0;0;649.769,00
2004;11969;Veneno da Madrugada (O);00.700.805/0001-48;LAGOA CULTURAL E ESPORTIVA LTDA;RJ;Produção Cinematográfica;Ficção;300.000,00;555.000,00;0;951.119,18;0;0;0;1.806.119,18
2004;30250;VI Festival do Cinema Braileiro de Paris;05.359.610/0001-08;VITE PRODUÇÕES LTDA.;RJ;Eventos;Festival;250.000,00;0;0;0;0;0;0;250.000,00
2004;13690;Vinícius De Moraes;35.892.546/0001-89;1001 FILMES LTDA;RJ;Produção Cinematográfica;Ficção;150.000,00;0;0;0;0;0;0;150.000,00
2004;349;Viva Voz;67.431.718/0001-03;O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.;SP;Produção Cinematográfica;Ficção;0;0;0;790.000,00;0;0;0;790.000,00
2004;30184;VOCAÇÃO DO PODER;30.713.390/0001-08;CINEFILMES LTDA;RJ;Produção Cinematográfica;Documentário;364.000,00;0;0;0;0;0;0;364.000,00
2004;24245;Xuxa e o tesouro da cidade perdida(Ex : Os Baixinhos);00.291.470/0001-51;DILER & ASSOCIADOS LTDA;RJ;Produção Cinematográfica;Ficção;0;88.750,00;0;2.999.999,80;0;0;0;3.088.749,80
2004;250;Zico o filme;00.291.470/0001-51;DILER & ASSOCIADOS LTDA;RJ;Produção Cinematográfica;Ficção;105.250,00;60.750,00;0;0;0;0;0;166.000,00
2004;30298;Zoológico Digital - Crocodilos;01.613.170/0001-04;CANAL AZUL PRODUÇÕES CULTURAIS LTDA;SP;Produção Televisiva;Documentário;0;0;0;0;0;215.882,95;0;215.882,95
2004;40153;ZUZU ANGEL Ex Angel;29.254.331/0001-30;TOSCANA AUDIOVISUAL LTDA;RJ;Produção Cinematográfica;Ficção;200.000,00;500.000,00;0;0;0;0;0;700.000,00
2004;23657;Árido Movie;68.317.445/0001-33;CINEMA BRASIL DIGITAL - ESCRITÓRIO DE PLANEJ. EMPR. AUD. LTDA;RJ;Produção Cinematográfica;Ficção;0;322.000,00;0;0;0;0;0;322.000,00
2004;30355;É PROIBIDO PROIBIR;05.617.531/0001-41;EL DESIERTO FILMES LTDA ME;RJ;Produção Cinematográfica;Ficção;397.295,81;0;0;0;0;0;0;397.295,81
2005;50053;13 MINUTOS;06.323.379/0001-57;BIG BONSAI BRASILIS PRODUÇÕES ARTÍSTICAS CULTURAIS E CINEMATOGRÁFICAS LTDA;SP;Produção Cinematográfica;Documentário;60.000,00;0;0;0;0;0;0;60.000,00
2005;30039;1958 O Ano Em Que O Mundo Descobriu o Brasil (Ex - Copa 1958);35.792.621/0001-30;PALMARES PRODUÇÕES E JORNALISMO LTDA;RJ;Produção Cinematográfica;Documentário;80.000,00;0;0;0;0;0;0;80.000,00
2005;40272;5º FESTIVAL DE CINEMA BRASILEIRO EM ISRAEL;06.270.850/0001-96;ASSOCIAÇÃO KULTURA TARBUT;RJ;Eventos; -;150.000,00;0;0;0;0;0;0;150.000,00
2005;40196;7º FESTIVAL DO CINEMA BRASILEIRO DE PARIS;05.359.610/0001-08;VITE PRODUÇÕES LTDA.;RJ;Eventos;Festival;300.000,00;0;0;0;0;0;0;300.000,00
2005;40004;8ª Princesa;05.161.846/0001-27;RPJ PRODUTORES ASSOCIADOS LTDA;SP;Produção Cinematográfica;Ficção;0;400.000,00;0;0;0;0;0;400.000,00
2005;40317;9º FESTIVAL DE CINEMA DE MIAMI - 3º FESTIVAL DE CINEMA BRASILEIRO DE NY;02.723.125/0001-75;INFFINITO NUCLEO DE ARTE E CULTURA;RJ;Eventos;Ficção;900.000,00;0;0;0;0;0;0;900.000,00
2005;40014;A ALMA GUARANI;04.193.294/0001-76;FUNDACAO ESTADUAL JORNALISTA LUIZ CHAGAS DE RADIO E TELEVISAO EDUCATIVA DE MATO GROSSO DO SUL;MS;Rádio/Tvs Educativa;Documentário;72.000,00;0;0;0;0;0;0;72.000,00
2005;30338;A CASA DE ALICE (EX - ALICE);52.858.982/0001-50;CINEMATOGRÁFICA SUPERFILMES LTDA;SP;Produção Cinematográfica;Ficção;480.000,00;24.018,00;0;0;0;0;0;504.018,00
2005;30325;A CASA DE AREIA;02.020.661/0001-04;CONSPIRAÇÃO FILMES S/A;RJ;Produção Cinematográfica;Ficção;1.200.000,00;150.000,00;0;0;0;0;0;1.350.000,00
2005;30254;A CASA VERDE;05.270.790/0001-49;ACCORDE FILMES LTDA.;RS;Produção Cinematográfica;Ficção;0;190.000,00;0;0;0;0;0;190.000,00
2005;30160;A Festa da Menina Morta;02.140.120/0001-10;BANANEIRA FILMES LTDA.;RJ;Produção Cinematográfica;Ficção;150.000,00;0;0;0;0;0;0;150.000,00
2005;30101;A GRANDE ESTREIA / PRETO NO BRANCO;31.150.030/0001-08;DARON CINE VIDEO EIRELI;RJ;Produção Cinematográfica;Ficção;0;257.000,00;0;0;0;0;0;257.000,00
2005;40124;A GUERRA DOS VIZINHOS II;01.712.185/0001-20;XR2 CINEVÍDEO LTDA ME;SP;Produção Cinematográfica;Ficção;0;30.000,00;0;0;0;0;0;30.000,00
2005;50155;A Luz do Tom (ex - Antonio Carlos Jobim - O Homem Iluminado);42.164.699/0001-75;REGINA FILMES LTDA;RJ;Produção Cinematográfica;Documentário;0;1.350,00;0;0;0;0;0;1.350,00
2005;40141;A MARGEM DO CONCRETO;02.919.018/0001-17;24 VPS - FILMES LTDA. ME.;SP;Produção Cinematográfica;Documentário;40.512,10;136.000,00;0;0;0;0;0;176.512,10
2005;40089;A Mochila do Mascate Ex Gianni Ratto;02.660.748/0001-46;TIBET FILME LTDA;RJ;Produção Cinematográfica;Documentário;359.896,72;0;0;0;0;0;0;359.896,72
2005;40075;A MÁQUINA;00.291.470/0001-51;DILER & ASSOCIADOS LTDA;RJ;Produção Cinematográfica;Ficção;120.000,00;721.255,00;0;0;0;0;0;841.255,00
2005;50153;A MÚSICA SEGUNDO TOM JOBIM;42.164.699/0001-75;REGINA FILMES LTDA;RJ;Produção Cinematográfica;Documentário;0;1.350,00;0;0;0;0;0;1.350,00
2005;30362;A PESSOA É PARA O QUE NASCE (DISTRIBUIÇÃO);31.337.942/0001-93;TV ZERO PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Distribuição Cinematográfica;Ficção;14.000,00;0;0;0;0;0;0;14.000,00
2005;50100;ABOIO;07.525.577/0001-66;ANAVILHANA FILMES LTDA - ME;MG;Produção Cinematográfica;Documentário;60.000,00;0;0;0;0;0;0;60.000,00
2005;23995;Abracadabra (Pé de Cabra) ex-Duendes 3;00.291.470/0001-51;DILER & ASSOCIADOS LTDA;RJ;Produção Cinematográfica;Ficção;0;95.700,00;0;0;0;0;0;95.700,00
2005;12070;Achados e Perdidos;27.527.464/0001-07;COEVOS FILMES LTDA;RJ;Produção Cinematográfica;Ficção;64.000,00;0;0;179.740,30;0;0;0;243.740,30
2005;50130;ALICE (EX - NA MODA);01.378.559/0001-12;GULLANE ENTRETENIMENTO S.A.;SP;Produção Televisiva;Ficção;0;0;0;0;0;1.483.175,00;0;1.483.175,00
2005;30198;AMORES EXILADOS (EX - PEDAÇO DE SANTO);01.468.419/0001-35;EDELWEISS PRODUÇÕES ARTÍSTICAS LTDA;RJ;Produção Cinematográfica;Ficção;0;150.000,00;0;0;0;0;0;150.000,00
2005;30120;Amplavisão de São Paulo;00.205.194/0001-61;HECO PRODUÇÕES LTDA;SP;Produção Cinematográfica;Documentário;150.000,00;278.759,00;0;0;0;0;0;428.759,00
2005;11995;Anita e Garibaldi (ex - Garibaldi in America);80.816.838/0001-97;LAZ AUDIOVISUAL LTDA.;PR;Produção Cinematográfica;Ficção;0;491.020,00;0;0;0;0;0;491.020,00
2005;30074;ANITA GARIBALDI - GUERREIRA DA LIBERDADE;29.020.971/0001-85;INTERFILMES DO BRASIL PRODUÇÕES ARTISTICAS E CINEMATOGRAFICAS LTDA.;RJ;Produção Cinematográfica;Ficção;0;140.000,00;0;0;0;0;0;140.000,00
2005;40043;ANTES QUE O MUNDO ACABE;94.625.829/0001-23;CASA DE CINEMA DE PORTO ALEGRE LTDA.;RS;Produção Cinematográfica;Ficção;0;10.000,00;0;0;0;0;0;10.000,00
2005;24180;Antropóloga;05.695.782/0001-44;MUNDO IMAGINÁRIO PRODUÇÕES CINEMATOGRÁFICAS LTDA.;SC;Produção Cinematográfica;Ficção;50.000,00;0;0;0;0;0;0;50.000,00
2005;40067;ANTÁRTICA - O CONTINENTE GELADO COM AMYR KLINK;01.613.170/0001-04;CANAL AZUL PRODUÇÕES CULTURAIS LTDA;SP;Produção Televisiva;Documentário;0;0;0;0;0;109.205,00;0;109.205,00
2005;23930;Antônia;05.508.188/0001-05;CORAÇÃO DA SELVA TRANSMÍDIA S.A.;SP;Produção Cinematográfica;Ficção;300.000,00;420.000,00;0;0;0;0;0;720.000,00
2005;30365;AO SUL DE SETEMBRO;00.614.991/0001-00;ARTES BRASIL PRODUÇÕES ARTÍSTICAS LTDA;MT;Produção Cinematográfica;Ficção;59.956,47;0;0;0;0;0;0;59.956,47
2005;40336;AS AVENTURAS DO AVIÃO VERMELHO;04.909.742/0001-95;CAMILA GONZATTO & FREDERICO PINTO LTDA - ME;RS;Produção Cinematográfica;Animação;3.500,00;26.500,00;0;0;0;0;0;30.000,00
2005;40055;As Cantoras do Rádio (Ex - Na Era do Rádio);05.145.815/0001-82;ARTE LUX PRODUÇÕES CINEMATOGRÁFICA LTDA.;PR;Produção Cinematográfica;Documentário;0;52.692,00;0;0;0;0;0;52.692,00
2005;40189;AS VIDAS DE MARIA - COMERCIALIZAÇÃO;55.084.750/0001-80;GAYA PRODUCOES CINEMATOGRAFICAS LTDA - ME;DF;Produção Cinematográfica;Ficção;0;244.158,00;0;0;0;0;0;244.158,00
2005;30264;Atos dos Homens;74.425.067/0001-04;PLATEAU MARKETING E PRODUÇÕES CULTURAIS LTDA;SP;Produção Cinematográfica;Documentário;0;212.000,00;0;0;0;0;0;212.000,00
2005;30349;Avassaladoras - a série;02.863.008/0001-07;TOTAL ENTERTAINMENT LTDA;RJ;Produção Televisiva;Ficção;117.211,00;0;0;0;0;1.540.000,00;0;1.657.211,00
2005;40167;BATALHA: A GUERRA DO VINIL;05.515.177/0001-44;A FANTÁSTICA FÁBRICA DE FILMES LTDA;SP;Produção Televisiva;Animação;32.000,00;0;0;0;0;0;0;32.000,00
2005;30221;Batismo de Sangue;22.331.409/0001-23;QUIMERA FILMES LTDA;MG;Produção Cinematográfica;Ficção;400.000,00;850.000,00;0;0;0;0;0;1.250.000,00
2005;298;BELA NOITE PARA VOAR (EX - JK - BELA NOITE PARA VOAR) (EX - DE NONÔ A JK );32.267.676/0001-32;CARIBE PRODUÇÕES LTDA ME;RJ;Produção Cinematográfica;Ficção;100.000,00;0;0;176.728,51;0;0;0;276.728,51
2005;30043;BELLINI E O DEMÔNIO;01.097.887/0001-40;SANTA FÉ 1900 FILMES LTDA;RJ;Produção Cinematográfica;Ficção;0;0;0;800.000,00;0;0;0;800.000,00
2005;388;Benguelê;03.609.622/0001-00;HELENA MARTINHO DA ROCHA;RJ;Produção Cinematográfica;Documentário;220.000,00;0;0;0;0;0;0;220.000,00
2005;30055;BOLEIROS 2;59.190.843/0001-40;SP FILMES DE SÃO PAULO LTDA;SP;Produção Cinematográfica;Ficção;400.000,00;700.000,00;0;0;0;0;0;1.100.000,00
2005;30216;BRASÍLIA 18 POR CENTO;42.164.699/0001-75;REGINA FILMES LTDA;RJ;Produção Cinematográfica;Ficção;950.000,00;0;0;714.500,00;0;102.842,45;0;1.767.342,45
2005;40121;BRICHOS;02.585.713/0001-90;TECNOKENA AUDIOVISUAL E MULTIMIDIA EIRELI;PR;Produção Cinematográfica;Ficção;233.279,60;0;0;0;0;0;0;233.279,60
2005;23925;"Bróder (Ex-""Um Dia"")";02.140.164/0001-40;GLAZ ENTRETENIMENTO S.A.;RJ;Produção Cinematográfica;Ficção;240.000,00;420.000,00;0;0;0;0;0;660.000,00
2005;50009;BUDAPESTE;53.976.478/0001-18;NEXUS CINEMA E VÍDEO LTDA;SP;Produção Cinematográfica;Ficção;130.000,00;225.000,00;0;0;0;0;0;355.000,00
2005;40064;CABRA-CEGA - COMERCIALIZAÇÃO;01.605.800/0001-07;OLHAR IMAGINÁRIO LTDA;SP;Produção Cinematográfica;Ficção;160.000,00;0;0;0;0;0;32.000,00;192.000,00
2005;201;Canta Maria (ex: Os Desvalidos);52.308.558/0001-32;FRANCISCO RAMALHO JUNIOR FILMES LTDA;SP;Produção Cinematográfica;Ficção;800.000,00;0;0;0;0;0;0;800.000,00
2005;319;Cartola;72.062.029/0001-09;RACCORD PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA;RJ;Produção Cinematográfica;Documentário;0;12.000,00;0;0;0;0;0;12.000,00
2005;30012;CASA DA MÃE JOANA;40.426.918/0001-11;MAC COMUNICAÇÃO E PRODUÇÃO LTDA;RJ;Produção Cinematográfica;Ficção;0;1.800,00;0;0;0;0;0;1.800,00
2005;40314;CASA DE PEDRA;31.337.942/0001-93;TV ZERO PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Produção Cinematográfica;Documentário;0;70.000,00;0;0;0;0;0;70.000,00
2005;20004;Celeste e Estrela - Comercialização;02.229.175/0001-09;BPP PRODUÇÕES AUDIOVISUAIS LTDA-ME;RJ;Produção Cinematográfica;Ficção;0;4.000,00;0;0;0;0;0;4.000,00
2005;24003;Cerro do Jarau (O);01.708.896/0001-20;IMAGEM B LTDA - ME;RS;Produção Cinematográfica;Ficção;0;256.000,00;0;0;0;0;0;256.000,00
2005;40267;CHEGA DE SAUDADE (EX - UNIÃO FRATERNA);02.238.621/0001-33;BURITI FILMES LTDA;SP;Produção Cinematográfica;Ficção;0;250.000,00;0;0;0;0;0;250.000,00
2005;50042;CHICO BUARQUE ESPECIAL;03.948.703/0001-34;RWR COMUNICAÇÕES LTDA.;SP;Produção Cinematográfica;Documentário;0;0;0;0;0;2.300.000,00;0;2.300.000,00
2005;387;Cidade Baixa (Ex:Tristão e Isolda);31.179.864/0001-46;VIDEOFILMES PRODUÇÕES ARTÍSTICA LTDA;RJ;Produção Cinematográfica;Ficção;160.000,00;0;0;290.452,75;0;0;0;450.452,75
2005;320;Cidade das Mulheres;74.144.403/0001-40;X FILMES DA BAHIA LTDA ME;BA;Produção Cinematográfica;Documentário;0;100;0;0;0;0;0;100
2005;50127;CIDADE DOS HOMENS, O FILME;67.431.718/0001-03;O2 PRODUÇÕES ARTÍSTICAS E CINEMATOGRÁFICAS LTDA.;SP;Produção Cinematográfica;Ficção;0;660.000,00;0;0;0;0;0;660.000,00
2005;40204;CIDADES INVENTADAS;55.084.750/0001-80;GAYA PRODUCOES CINEMATOGRAFICAS LTDA - ME;DF;Produção Televisiva;Documentário;0;0;0;0;0;88.961,59;0;88.961,59
2005;40350;CINCO FRAÇOES DE UMA QUASE HISTORIA;03.987.306/0001-71;CAMISA LISTRADA LTDA;RJ;Produção Cinematográfica;Ficção;0;350.000,00;0;0;0;0;0;350.000,00
2005;440;Cinema, Aspirina e Urubus (Ex-Cinema, a Aspirina e os Urubus);02.669.022/0001-74;REC PRODUTORES ASSOCIADOS LTDA;PE;Produção Cinematográfica;Ficção;240.000,00;0;0;38.237,21;0;0;0;278.237,21
2005;40144;CLEOPATRA - O FILME;68.780.527/0001-10;FILMES DO RIO DE JANEIRO LTDA.;RJ;Produção Cinematográfica;Ficção;755.000,00;0;0;0;0;0;0;755.000,00
2005;40232;COISA DE MULHER;00.291.470/0001-51;DILER & ASSOCIADOS LTDA;RJ;Produção Cinematográfica;Ficção;110.000,00;475.000,00;0;0;0;0;0;585.000,00
2005;24144;Coisa Mais Linda;36.007.649/0002-62;Vitória Produções Cinematográficas Ltda;RJ;Produção Cinematográfica;Documentário;200.000,00;0;0;0;0;0;0;200.000,00
2005;13764;Condor;05.167.381/0001-11;FOCUS FILMS EIRELI;RJ;Produção Cinematográfica;Ficção;180.000,00;0;0;0;0;0;0;180.000,00
2005;40223;CRISTO REDENTOR;31.337.942/0001-93;TV ZERO PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Produção Televisiva;Documentário;0;0;0;0;0;119.442,11;0;119.442,11
2005;30278;CÃO SEM DONO;02.902.219/0001-01;DRAMA FILMES LTDA.;SP;Produção Cinematográfica;Ficção;400.000,00;357.600,00;0;400.000,00;0;0;0;1.157.600,00
2005;24005;Cárcere e a Rua (O) - Ex: Quatro Histórias do Cárcere;94.100.302/0001-85;ZEPPELIN PRODUÇÕES DE CINEMA E TELEVISÃO LTDA.;RS;Produção Cinematográfica;Documentário;54.000,00;0;0;0;0;0;0;54.000,00
2005;40276;DARCY RIBEIRO - O GUERREIRO SONHADOR;73.364.879/0001-24;FBL E ASSOCIADOS, COMUNICAÇÕES LTDA;RJ;Produção Televisiva;Documentário;150.000,00;0;0;0;0;0;0;150.000,00
2005;30366;DEPOIS DAQUELE BAILE;35.790.682/0001-68;MOVIMENTO CARIOCA PRODUÇÕES ARTISTICAS LTDA;RJ;Produção Cinematográfica;Ficção;60.504,64;0;0;0;0;0;0;60.504,64
2005;50169;DEPOIS DAQUELE BAILE - COMERCIALIZAÇÃO;35.790.682/0001-68;MOVIMENTO CARIOCA PRODUÇÕES ARTISTICAS LTDA;RJ;Distribuição Cinematográfica;Ficção;60.000,00;0;0;0;0;0;0;60.000,00
2005;12078;Desafinados (Os);29.269.719/0001-04;TAMBELLINI FILMES E PRODUÇÕES AUDIOVISUAIS LTDA;RJ;Produção Cinematográfica;Ficção;1.000.000,00;500.000,00;0;500.000,00;0;0;0;2.000.000,00
2005;24059;Deserto Feliz;05.372.189/0001-67;CAMARÁ FILMES LTDA;PE;Produção Cinematográfica;Ficção;120.000,00;0;0;0;0;0;0;120.000,00
2005;40236;DIDI O CAÇADOR DE TESOUROS (ex-Didizinho, 6 crianças e 1 bebê);00.291.470/0001-51;DILER & ASSOCIADOS LTDA;RJ;Produção Cinematográfica;Ficção;55.000,00;0;0;2.914.458,62;0;85.541,28;0;3.054.999,90
2005;40065;DIDI QUER SER CRIANÇA (EX - DIDI EM QUERO SER CRIANÇA);00.291.470/0001-51;DILER & ASSOCIADOS LTDA;RJ;Produção Cinematográfica;Ficção;0;955.050,00;0;100.000,00;0;0;0;1.055.050,00
2005;40360;DO COMEÇO AO FIM;03.838.776/0001-73;HARE FILMES PRODUCOES LTDA - ME;RJ;Produção Cinematográfica;Ficção;0;60.000,00;0;0;0;0;0;60.000,00
