Listagem dos Filmes Brasileiros Lançados Comercialmente em Salas de Exibição 1995 a 2024;;;;;;;;;;;;;
Ano de Lançamento;Certificado de Produto Brasileiro (CPB);Título;Direção;Gênero;Empresa Produtora Brasileira Majoritária;UF;Empresa Produtora Minoritária Brasileira ;UF2;Distribuidora;Máximo de Salas;Público acumulado;Renda (R$) acumulada;
2022;B2100433800000;Carro Rei;Renata Belo Pinheiro Pinto;Ficção;Aroma Filmes Ltda Me.;PE;-;-;Boulevard Filmes;13;612;9.685,64;
2022;B2200312700000;Carvão;Carolina Markowicz Bastos;Ficção;Cinematográfica Superfilmes Ltda ;SP;Biônica Cinema E Tv Ltda. /Carolina Markowicz Bastos - Me /Telecine Programacao De Filmes Ltda / Canal Brazil S/A;SP/SP/RJ/RJ;Pandora Filmes;20;4902;86.425,88;
2022;B2000429100000;Casa De Antiguidades;Joao Paulo Miranda Maria;Ficção;Be Bossa Nova Criacoes E Producoes S/A;SP;Cinema Caipira Criacoes E Producoes Ltda-Me / Canal Brazil S/A;SP/RJ;Pandora Filmes;7;514;7.363,35;
2022;B2100300200000;Cavalo De Santo;Mirian Papaleo Fichtner, Carlos Eduardo Abrahao Caramez;Documentário;Cubo Filmes Produções E Eventos Ltda - Me;RS;-;-;Cubo Filmes;2;139;1.073,00;
2022;B2200375000000;Chico Para Sempre;Wagner Luiz De Assis Coelho;Documentário;Cinética Filmes E Produções Ltda.;RJ;-;-;Film Connection;53;8077;144.912,16;
2022;B1700110100000;Clarice Lispector - A Descoberta Do Mundo;Taciana Maria De Fatima Oliveira;Documentário;Zest Artes E Comunicação Ltda;PE;-;-;Anagrama Filmes;13;4715;66.763,05;
2022;B2200305200000;Coisa Pública;Andre Borelli Martins;Ficção;Andre Borelli Martins;SP;-;-;Borelli Produções;3;145;2.914,00;
2022;B2000151700000;Contactado;Marité Ugas;Ficção;Klaxon Cultura Audiovisual Ltda-Me;SP;-;-;Pandora Filmes;4;107;2.136,75;
2022;B2200299300000;Cordialmente Teus;Aimar Labaki Junior;Ficção;Canal Azul Consultoria Audiovisual - Eireli ;SP;Lep Lugar De Encontros E Producoes Ltda;SP;Pandora Filmes;6;443;7.223,48;
2022;B1900308000000;Curtas Jornadas Noite Adentro;Thiago Mendonca;Ficção;Memória Viva Produção De Imagem E Texto Ltda;SP;-;-;Livres Filmes;11;364;4.229,50;
2022;B2200202000000;De Repente Drag;Rafaela De Oliveira Goncalves;Ficção;Matraca Filmes Eireli;MA;-;-;Elo Company;8;898;15.801,20;
2022;B2100168000000;Dentro Da Caixinha - Segredo De Criança;Guilherme Franklin Reis;Ficção;Postura Digital Filmes Eireli;MG;-;-;Cineart Filmes;6;709;14.553,43;
2022;B1900545200000;Desterro;Maria Clara Terra Escobar;Ficção;Filmes De Abril Produções Audiovisuais Ltda;SP;-;-;Embaúba Filmes;11;508;4.010,20;
2022;B2100018500000;Detetives Do Prédio Azul 3 - Uma Aventura No Fim Do Mundo;Mauro Ribeiro De Lima;Ficção;Paris Produções Cinematográficas Ltda;SP;Globo Comunicação E Participações S/A /Globosat Programadora Ltda / Rsmts Empreendimentos E Participacoes Ltda;RJ/RJ/RJ;Paris;849;425851;8.213.623,76;
2022;B2200073000000;Deus Tem Aids;Gustavo Vinagre Alves, Fabio De Barros Leal;Documentário;Ponte Produtoras Associadas Ltda;PE;Aspera Producoes Artisticas E Cinematograficas Ltda. /Carneiro Verde Filmes /Sancho Filmes Ltda Me.;PE/MG/SP;Vitrine Filmes;9;158;2.414,09;
2022;B2100103100000;Diário De Viagem;Paula Un Mi Kim;Ficção;Paula Un Mi Kim - Produções - Me;SP;Dezenove Som E Imagens Produções Ltda - Epp /Canal Brazil S/A;SP/RJ;Pandora Filmes;5;383;6.664,16;
2022;B2200184200000;Dissonantes;Pedro Miguel Nazareth Amorim;Ficção;Querosene Produções Artisticas E Cinematográficas Ltda;SP;-;-;Disney;4;119;2.363,63;
2022;B2100271600000;Duetto;Vicente Luiz Nazareth Amorim;Ficção;Nexus Cinema E Vídeo Ltda;SP;-;-;Imagem;114;2646;52.633,51;
2022;B2000096200000;Eduardo E Mônica;Rene Sampaio De Honorio Ferreira;Ficção;Globo Comunicação E Participações S/A ;RJ;De Felippes Filmes E Produções Ltda /Fogo Cerrado - Imagens E Servicos Ltda /O2 Filmes Curtos Ltda; RJ/DF/SP;Downtown;650;390003;7.392.862,13;
2022;B2200250300000;Eike, Tudo Ou Nada;Diego Andrade Rivas Gutierrez, Andre Salles Oliveira Azevedo;Ficção;Morena Filmes Eireli - Me ;RJ; Sm Distribuidora De Filmes Ltda;SP;Paris;213;18135;476.826,38;
2022;B2000081700000;Ela E Eu;Gustavo Rosa De Moura;Ficção;Mira Filmes Ltda - Me ;SP;Querosene Produções Artisticas E Cinematográficas Ltda;SP;Disney;11;2346;47.195,81;
2022;B2000065400000;Em Busca Do U-513;David Ribeiro Schurmann;Documentário;Mstk Produções Cinematográficas Ltda-Me;SP;Schürmann Produções Cinematográficas Ltda;SP;Schürmann Produções;1;14;268,78;
2022;B1900175200000;Enquanto Estamos Aqui;Luiz Eduardo Araripe Pretti Miranda, Clarissa Campolina Carvalho Silva;Documentário;Anavilhana Filmes Ltda - Me;MG;-;-;Pique-Bandeira Filmes;4;340;4.861,25;
2022;B2100241700000;Escrita Íntima;João Mario Lourenço Bagão Grilo;Documentário;Gullane Entretenimento S.A. ;SP;-;-;Gullane Entretenimento;3;54;1.035,72;
2022;B2000499300000;Espero Que Esta Te Encontre E Que Estejas Bem;Nataraney Nunes Dos Santos;Documentário;Arrudeia Producao Cinematografica Eireli /Mar Ilha Produção E Finalização Ltda - Epp;PE;-;-;Embaúba Filmes;12;1234;15.469,71;
2022;B1800449500000;Eu, Um Outro;Silvia Batista Godinho;Ficção;Oficina De Criacao De Filmes Eireli;MG;-;-;O2 Play;6;237;4.668,92;
2022;B1900576700000;Êxtase;Moara Rossetto Passoni;Documentário;Busca Vida Filmes E Produções Eireli - Me;SP;-;-;Descoloniza Filmes;5;249;1.625,48;
2022;B1900216800000;Fado Tropical;Carlos Vinicius Borges;Ficção;Cavideo Producoes Comercio E Locacao De Filmes Eireli ;RJ;Jorge M. Caetano Rocha Produções Me / Canal Brazil S/A; RJ/RJ;Cavideo Produções;1;182;1.600,00;
2022;B1900494500000;Fé E Fúria;Marcos Almeida Pimentel;Documentário;Tempero Filmes Ltda;MG;-;-;Embaúba Filmes;8;637;8.790,83;
2022;B2100154900000;Fora De Cena;Joao Gabriel Kowalski;Ficção;Dmitriland Producoes Artisticas Ltda ;PR;Wtfilm Producao De Comunicacao Audiovisual E Eventos Ltda;SP;Kinopus;1;146;2.340,45;
2022;B2100105600000;Fortaleza Hotel;Armando Pinto Praca Neto;Ficção;Hildebrando Mauricio Da C Macedo Filho ­ Me;CE;-;-;Vitrine Filmes;12;445;5.891,92;
2022;B2000352100000;Gyuri;Mariana Lacerda Goncalves;Documentário;Bebinho Salgado 45 Ltda ;PE;Jaragua Produções E Serviços Ltda;PE;Descoloniza Filmes;7;426;6.069,14;
2022;B1900571100000;Incompatível;Joao Felipe Martins Araujo;Ficção;Gullane Entretenimento S.A. ;SP;Tfcf Latin American Channels Do Brasil Ltda;SP;Disney;32;1982;41.250,49;
2022;B1900588000000;Ivan, O Terrível;Mario Abbade Neto;Documentário;M Abbade Neto Entretenimento - Me;RJ;Canal Brazil S/A;RJ;Fênix Filmes;1;95;1.086,48;
2022;B2000240300000;Jesus Kid;Alysson Silva Muritiba;Ficção;Grafo Audiovisual Ltda Me ;PR;Spm Producoes Cinematograficas Ltda;SP;Olhar Distribuição;12;768;9.772,68;
2022;B2100532300000;Juntos E Enrolados;Rodrigo Van Der Put Ramos Jube, Eduardo Vaisman;Ficção;Rubi Filmes E Producoes Artisticas Ltda;RJ;Globo Comunicação E Participações S/A ;RJ;Imagem;493;246582;4.288.902,62;
2022;B2000177900000;Kevin;Joana Pires Mascarenhas Ribeiro De Oliveira;Documentário;Anavilhana Filmes Ltda - Me ;MG;Vaca Amarela Filmes Eireli;MG;Anavilhana / Embaúba Filmes;11;371;5.390,95;
2022;B2200146200000;Kobra - Auto-Retrato;Lina Chamie;Documentário;Girafa Filmes Ltda;SP;-;-;Imovision;21;2443;38.156,05;
2022;B2100277700000;La Teoria De Los Vidrios Rotos;Diego Fernández Pujol;Ficção;Okna Produções Culturais Ltda;RS;-;-;Okna Produções;2;427;6.126,35;
2022;B2200297400000;Lavra;Lucas Bambozzi Da Silveira;Documentário;Eder San Júnior Cinematográfica E Arte Ltda;MG;-;-;Pandora Filmes;9;395;7.219,02;
2022;B1900548300000;Lima Barreto, Ao Terceiro Dia;Luiz Antonio Da Silva;Ficção;Lapilar Producões Artisticas Ltda ;RJ;Globo Comunicação E Participações S/A /Xanadu Produções Cinematográficas Ltda / Canal Brazil S/A /Telecine Programacao De Filmes Ltda;RJ/RJ/RJ/RJ;Pipa Produções;17;897;16.713,51;
2022;B2100161600000;Maior Que O Mundo;Roberto Cornette Marques;Ficção;Popcon Produções Ltda;SP;Roberto Cornette Marques / Midnight Japa Produções Artisticas Ltda - Epp ; -/SP;Imagem;18;353;8.785,01;
2022;B2100445800000;Mar De Dentro;Dainara Toffoli Soares;Ficção;Muiraquita Filmes E Producoes Artisticas Ltda;SP;Elastica Producoes Cinematograficas Ltda Me / Telecine Programacao De Filmes Ltda; SP/RJ;Califórnia Filmes;8;331;6.066,83;
2022;B2200258900000;Maria - Ninguém Sabe Quem Sou Eu;Carlos Alfredo Jardim;Documentário;Turbilhao De Ideias Cultura E Entretenimento Ltda - Me;RJ;Globo Comunicação E Participações S/A /Canal Brazil S/A ;RJ;Arteplex Filmes;30;16037;253.954,84;
2022;B2000312900000;Marte Um;Gabriel Martins Alves;Ficção;Filmes De Plastico Producoes Audiovisuais Ltda - Me;MG;Canal Brazil S/A;RJ;Embaúba Filmes;57;89403;1.586.374,61;
2022;B2100266400000;Matar A La Bestia;Agustina San Martín;Ficção;Estúdio Giz Produções Ltda. - Me ;RJ;-;-;Vitrine Filmes;7;284;2.563,23;
2022;B2100119800000;Mateína;Pablo Alejandro Abdala Richero, Joaquín Peñagaricano Peyrou;Ficção;Leonardo Garcia E Cia Ltda ;RS;Vulcana Cinema Ltda;RS;Lança Filmes;5;563;9.696,96;
2022;B2200049700000;Me Tira Da Mira;Hsu Chien Hsin;Ficção;Provesi Criacoes, Producoes E Eventos Culturais Ltda;RJ;-;-;Imagem;488;35834;650.781,57;
2022;B2100259000000;Medida Provisória;Luis Lazaro Sacramento De Araujo Ramos;Ficção;Lata Filmes Ltda Epp /Lereby Produções Ltda;RJ;Globo Comunicação E Participações S/A /Aldri Antonio Alves Da Anunciação - Me;RJ/BA;Elo Company / H2O Films;342;409401;7.744.820,34;
2022;B2000254900000;Ménage;Luan Cardoso De Carvalho;Ficção;Lc De Carvalho Producoes - Me ;SP;Ana Maria Souto De Oliveira /Daniella Avelaneda Origuela /Lucas Guimaraes De Oliveira; -;Lira Filmes;10;618;11.448,74;
2022;B2100262100000;Meu Álbum De Amores;Rafael Esteves Candido Gomes;Ficção;Biônica Cinema E Tv Ltda;SP;-;-;Pandora Filmes;17;919;17.194,08;
2022;B2200050700000;Meu Amigãozão - O Filme;Andres Mauricio Lieban;Animação;Ld Laboratório De Desenhos Ltda;RJ;-;-;O2 Play;144;16574;353.990,40;
2022;B2000335200000;Meu Tio José;Adonias Rios De Moura Teixeira;Animação;Origem Comunicação Ltda;BA;-;-;Tucumán;7;168;2.735,03;
2022;B2200123100000;Meu Tricolor De Aço 2 - Um Sonho Que Liberta;Thelmo Saraiva Maia, Jose Mendes De Lima Junior;Documentário;Luz Produções Cinematográficas Ltda;CE;-;-;Estação Luz Filmes;4;358;5.419,00;
2022;B2100401900000;Milagre Das Águas;Rennan Rocha Ferreira;Ficção;Priscila De Matos Rocha Ferreira;RJ;-;-;Priscila De Matos Rocha Ferreira;1;145;2.725,00;
2022;B2000277900000;Minha Familia Perfeita;Felipe Joffily;Ficção;Total Entertainment Ltda;RJ;-;-;Disney;208;29844;443.745,30;
2022;B2100367600000;Mirador;Bruno Costa De Oliveira;Ficção;Metafixa Producoes Cinematograficas Eireli ;PR;Bruno Costa De Oliveira Filmes Eireli /William Ferez Biagioli - Filmes;PR/PR;Olhar Distribuição;4;385;4.951,65;
2022;B2200458100000;Muco : Contradição Da Tradição;Oberom Correa Da Silva;Documentário;Orlando José Chavatta Alves ;PR;-;-;Cinelando Maha;11;8341;167.555,51;
2022;B1900059200000;Mudança;Fabiano Grendene De Souza;Ficção;Rainer Cine Ltda;RS;Invídeo Produções Cinematográficas Ltda;RS;Elo Company;1;109;979,00;
2022;B2200386600000;Na Rédea Curta;Glenda Nicacio, Ary Rosa Duarte;Ficção;Rosza Filmes Produções Ltda Me;BA;-;-;Elo Company;40;9177;141.748,35;
2022;B2000127500000;Nada É Por Acaso;Marcio Trigo De Loureiro;Ficção;Raconto Producoes;RJ; New Cine & Tv Ltda /Orange Entretenimento Ltda /Liberty Pictures Servicos Cinematograficos Ltda;RJ/RJ/SP;Imagem;509;145062;2.179.844,83;
2022;B2200077000000;No Outro Encontro Você;Andre Bushatsky;Ficção;Twins Bushatsky Produções Cinematográficas Ltda.;SP;-;-;Bretz Filmes;2;38;695,49;
2022;B1900026800000;Nunca Fomos Tão Modernos;Gustavo Coelho Moretzsohn, Alexandre Coelho Moretzsohn;Ficção;Jg Produções Artísticas Ltda.;RJ;-;-;Pipa Produções;15;348;7.400,12;
2022;B2200351900000;Nunca Mais Serei A Mesma;Alice Lanari Santos Freire;Documentário;Meios De Produção E Comunicação Ltda;RJ;Instituto Cultura Em Movimento - Icem;RJ;Bretz Filmes;1;28;576,56;
2022;B2200421500000;O Amor Dá Voltas;Marcos Bernstein Seixas;Ficção;Neanderthal Mb Cinema S/C Ltda /Pontos De Fuga Produções Artisticas Ltda;RJ;Globo Comunicação E Participações S/A /Maiomidia Comunicacao Ltda ;RJ/RJ;Imagem;170;11027;188.171,77;
2022;B2000525500000;O Clube Dos Anjos;Angelo Arenasio Defanti Barbosa;Ficção;Sobretudo Produção Audiovisual E Artística Ltda;RJ;Dezenove Som E Imagens Produções Ltda - Epp;SP;Vitrine Filmes;27;3409;59.015,63;
2022;B2200259600000;O Comedy Clube;Andre Nascimento Araujo;Ficção;Andre Nascimento Araujo;TO;-;-;Superoito Produções;3;202;3.893,58;
2022;B2200273500000;O Debate;Caio Blat De Oliveira;Ficção;Giros Projetos Audiovisuais Ltda ;RJ;Sul Audiovisual Eireli / Casa Na Arvore Produções Artísticas E Culturais Ltda /Jorge Alberto Furtado ; SP/RJ/-;Paris;116;4424;87.774,92;
2022;B2200070900000;O Grande Irmão - O Dia Que Durou 21 Anos 2;Camilo Galli Tavares;Documentário;Pequi Filmes Ltda;SP;Globo Comunicação E Participações S/A /Canal Brazil S/A ;RJ/RJ;Elo Company;1;165;2.649,51;
2022;B2100408100000;O Livro Dos Prazeres;Marcela Lordy Costa;Ficção;Big Bonsai Brasilis Produções Artísticas Culturais E Cinematográficas Ltda  ;SP;Marcela Lordy Costa Producoes - Me /Canal Brazil S/A /República Pureza Filmes Ltda;SP/RJ/RJ;Vitrine Filmes;28;6334;105.122,51;
2022;B2200080600000;O Pai Da Rita;Joelzito Almeida De Araujo;Ficção;Casa De Criação Cinema E Artes Ltda;SP;Globo Comunicação E Participações S/A /Xanadu Produções Cinematográficas Ltda;RJ/RJ;O2 Play;26;852;14.659,24;
2022;B2000041300000;O Palestrante;Marcelo Antunes Braz;Ficção;Camisa Listrada Ltda;RJ;Telecine Programacao De Filmes Ltda / Globo Comunicação E Participações S/A ;RJ/RJ;Downtown;586;126566;2.421.302,96;
2022;B2200054000000;O Presidente Improvável;Jose Belisario Cabo Penna Franca;Documentário;Giros Projetos Audiovisuais Ltda;RJ;-;-;Bretz Filmes;10;368;7.330,97;
2022;B1900530000000;O Quarto Ao Lado;Rafael Fescina Calomeni;Ficção;Filmes Do Interior Producoes Audiovisuais Ltda Me;GO;-;-;Filmes Do Interior;1;23;412,00;
2022;B1900121000000;O Rio De Janeiro De Ho Chi Minh;Eduardo Vaisman, Claudia De Freitas Mattos;Ficção;Moviola Produções Cinematográficas Ltda;RJ;-;-;Pipa Produções;7;302;4.882,93;
2022;B0700727000000;O Tablado E Maria Clara Machado;Creuza Maria Salviano Gravina;Documentário;Creuza Maria Salviano Gravina;RJ;-;-;Gravinart Produções Artísticas;2;158;2.239,00;
2022;B2200089800000;O Traidor;Marco Bellocchio, Francesco Piccolo;Ficção;Gullane Entretenimento S.A. ;SP;Canal Brazil S/A /Telecine Programacao De Filmes Ltda;RJ/RJ;Pandora Filmes;22;2702;52.720,66;
2022;B2100017600000;O Trem Da Utopia;Maria Elisabeth De Sa Freire, Fabrizio Mambro;Documentário;Cinematográfica Superfilmes Ltda;SP;-;-;E.H. Produções;4;70;1.413,13;
2022;B1800228100000;O Último País;Gretel Marín Palacio;Documentário;F64 Produções Audiovisuais Ltda ;GO;-;-;Cup Filmes;1;81;1.167,00;
2022;B1900421600000;Os Bravos Nunca Se Calam;Marcio Da Rosa Schoenardie;Ficção;Verte Filmes Ltda Me;RS;Clarissa Goncalves Pereira;RS;Lança Filmes;11;543;7.684,87;
2022;B2000106900000;Os Escravos De Jó;Antonio Rosemberg De Moura;Ficção;Cariri Produções Artísticas Ltda.;CE;-;-;Sereia Filmes;1;4;52,00;
2022;B1900623300000;Os Ossos Da Saudade;Marcos Almeida Pimentel;Documentário;Tempero Filmes Ltda;MG;Anavilhana Filmes Ltda - Me;MG;Olhar Distribuição;2;55;911,73;
2022;B2200212700000;Os Primeiros Soldados;Rodrigo De Oliveira Silva;Ficção;Pique-Bandeira Producoes Ltda - Me;ES;Canal Brazil S/A;RJ;Olhar Distribuição;11;2209;31.687,21;
2022;B1900479000000;Os Suburbanos - O Filme;Luciano Borba Sabino;Ficção;Hungry Man Brasil Produções Ltda;RJ;Globo Comunicação E Participações S/A /O2 Filmes Curtos Ltda;RJ/SP;Downtown;465;74492;1.293.488,27;
2022;B2200186400000;Oxigênio;Pedro Alipio Carneiro Zimmermann;Ficção;Panda Filmes Ltda;RS;-;-;Panda Filmes;1;14;140,00;
2022;B2000532000000;Pacified;Paxton Tyrone Winters;Ficção;Reagent Media Ltda /Twentieth Century Fox;SP;Gullane Entretenimento S.A.;SP;Disney;35;1048;23.588,70;
2022;B2000346300000;Paixões Recorrentes;Ana Carolina Teixeira Soares;Ficção;Crystal Cinematográfica Ltda;RJ;-;-;O2 Play;7;535;8.727,42;
2022;B2000255000000;Pajeú;Pedro Diogenes Parente Coelho;Documentário;Marrevolto Producoes Ltda - Me;CE;-;-;Embaúba Filmes;8;311;3.295,79;
2022;B2100472800000;Paloma;Marcelo Ferreira De Oliveira Gomes;Ficção;Carnaval Filmes Ltda - Epp ;PE;Misti Produções Ltda /Rec Produtores Associados Ltda ; SP/SP;Pandora Filmes;17;2545;39.101,93;
2022;B2200260700000;Papai É Pop;Caio Fabricio Ortiz Junior;Ficção;Atenea Producao E Distribuicao Audiovisual Ltda;SP;Prodigo Films Ltda / Galeria Distribuidora Audiovisual Ltda ;SP/SP;Galeria Distribuidora;712;50810;881.980,65;
2022;B2000100300000;Passagem Secreta;Rodrigo Souza Grota;Ficção;Kinopus Audiovisual Ltda - Me;PR;-;-;A2 Filmes;5;58;1.251,51;
2022;B2000378500000;Pequenos Guerreiros;Barbara Maia De Moura;Ficção;Iluminura Cinema E Multimidia Ltda;CE;-;-;Sereia Filmes;3;739;8.718,00;
2022;B1800353300000;Platamama;Alice Fanny Riff;Documentário;Alice Fanny Riff-Producoes Audivisuais E Culturais-Me ;SP;H. S. Lima Produções Audiovisuais - Me;SP;Paideia Filmes / Studio Riff;1;50;1.133,50;
2022;B2100282200000;Pluft, O Fantasminha;Rosane Svartman;Ficção;Raccord Produções Artísticas E Cinematográficas Ltda ;RJ;Globo Comunicação E Participações S/A/Xanadu Produções Cinematográficas Ltda;RJ/RJ;Downtown;687;122128;2.227.852,08;
2022;B1900050800000;Poetas Do Céu;Emilio Maille Iturbe;Documentário;Querosene Produções Artisticas E Cinematográficas Ltda;SP;-;-;Pandora Filmes;1;37;506,00;
2022;B1900284200000;Porfírio Do Amaral - A Verdade Sobre O Samba;Caio Rubens Nazario De Almeida;Ficção;Domínio Público Produções Artísticas Ltda;BA;-;-;Moro Filmes;2;28;375,56;
2022;B2000111800000;Predestinado: Arigó E O Espírito Do Dr. Fritz;Gustavo De Aguiar Fernandez;Ficção;Write Produções Artísticas Ltda;SP;-;-;Imagem;763;263868;4.503.477,18;
2022;B1700247000000;Primavera;Carlos Porto De Andrade Junior;Ficção;Notábile Filmes Ltda;SP;-;-;O2 Play;11;465;6.354,02;
2022;B2200429300000;Procura-Se;Marcelo Antunes Braz;Ficção;Framboesa Filmes E Producoes Ltda;RJ;-;-;Warner;1;2;40,00;
2022;B2200361900000;Pronto, Falei. E A História De Como Isso Aconteceu;Michel Alencar Tikhomiroff;Ficção;Radar Cinema E Televisão Ltda;SP; Telecine Programacao De Filmes Ltda;RJ;Imagem;425;22204;411.509,77;
2022;B1900572600000;Pureza;Renato Fortes Barbieri;Ficção;Gaya Producoes Cinematograficas Ltda - Me;DF;Cki Marketing, Entretenimento E Cultura Ltda / 02 Filmes & Videos Ltda - Me;DF/SP;Downtown;127;13006;238.867,02;
2022;B2100322700000;Quatro Amigas Numa Fria;Roberto Santucci Filho;Ficção;Gullane Entretenimento S.A.;SP;-;-;Disney;203;14090;261.379,52;
2022;B2200198800000;Quem Tem Medo?;Wilson Dellani Pinto Lima, Jose Ricardo De Almeida Alves Junior, Henrique De Godoy Del Picchia Zanoni;Documentário;Multiverso Filmes Produções Artísticas Ltda;SP;-;-;Embaúba Filmes;8;299;4.076,82;
2022;B1900037400000;Rebento;Andre Alexander Alves De Morais;Ficção;Luz E Misterio Producoes Artisticas Ltda;PB;Fundação Cultural De João Pessoa /Pigmento Cinematografico Ltda;PB/PB;Luz E Mistério Filmes;1;490;3.305,00;
2022;B1900332300000;Rio De Vozes;Jean Pierre Duret, Andrea Maria Sobreira De Santana;Documentário;Santa Luzia Filmes E Produções Artísticas Ltda;BA;-;-;Pandora Filmes;5;135;2.536,02;
2022;B2000477300000;Rir Pra Não Chorar;Cibele Amaral Correia;Ficção;34 Filmes Ltda;DF;-;-;Elo Company;25;725;12.800,72;
2022;B2000365500000;Rogai Por Nós;Wagner Luiz De Assis Coelho;Documentário;View Filmes Producoes Audiovisuais Ltda - Epp;RJ;Cinética Filmes E Produções Ltda.;RJ;Film Connection;2;11;251,00;
2022;B1900424900000;Rua Guaicurus;Joao Cesar Borges;Documentário;Iara Filmes Ltda - Me;MG;-;-;Embaúba Filmes;7;1135;19.874,23;
2022;B2200167500000;Samadhi Road;Julio Hey Loureiro Santos, Daniel Hey Loureiro Santos;Documentário;Cr Entretenimento Ltda;SP;Potato Head Films Eireli;PR;Moro Filmes;1;224;3.248,00;
2022;B2000315600000;Sapato36;Petronio Freire De Lorena;Documentário;Vilabela Produções Artísticas;PE;-;-;Nosotros & Los Demás / Cavideo Produções;10;72;792,08;
2022;B2200154700000;Se Eu Contar, Você Escuta ?;Renata Maria Coimbra;Documentário;T'Ai Criação E Produção Ltda;MG;-;-;T'Ai Criação;4;1208;6.390,34;
2022;B2100339600000;Segredos Do Putumayo;Jose Aurelio De Oliveira Michiles;Documentário;24 Vps - Filmes Ltda. Me.;SP;-;-;O2 Play;6;678;10.662,31;
2022;B2200207600000;Seguindo Todos Os Protocolos;Fabio De Barros Leal;Ficção;Áspera Produções Artísticas E Cinematográfcas Ltda;PE;-;-;Vitrine Filmes;8;845;7.481,61;
2022;B1900583000000;Serial Kelly;Luiz Rene Batista Guerra Mota;Ficção;Bananeira Filmes Ltda. ;RJ;Globo Comunicação E Participações S/A / Xanadu Produções Cinematográficas Ltda / Telecine Programacao De Filmes Ltda ;RJ/RJ/RJ;Vitrine Filmes;23;1810;25.823,60;
2022;B2200323800000;Sistema Bruto;Guilherme Francisco Pereira;Ficção;Dodo Producoes De Filmes Eirele-Epp;SP;-;-;Do2;122;3505;62.458,84;
2022;B2200356700000;Sociedade Do Medo;Adriana De Lucena Navais Dutra;Documentário;Inffinito Entretenimento E Comunicações Ltda;RJ;Globo Comunicação E Participações S/A /Canal Brazil S/A ;RJ/RJ;Forte Filmes;9;586;8.793,98;
